ID,Boarding Area,Terminal,Language,Gender,Where,Country,Bay Area,Airport Rating,Art Rating,Restaurant Rating,Moving Walkways Rating,Arrival Booth Rating,Departure Booth Rating,Signage Rating,Directional Signs Rating,Parking Rating,Airtrain Rating,Parking Shuttle Rating,Rental Car Center Rating,Retail Rating,Form Of Transportation,Mode Of Transportation Rating,Car Arrivals,Green Rental,Question Green Rental,Carbon Offset,Purpose Of Travel,Ease Of Finding Way Rating,Security Rating,Airport Cleanliness,Boarding Area Cleanliness,Garage Cleanliness,Air Train Cleanliness,Rental Car Center Cleanliness,Restaurant Cleanliness,Restroom Cleanliness,Safety Rating,Aware Of Website,Used Website,Website Rating,Previous Departures This Year,Overall Satisfaction,Overall Cleanliness,Airport Wi Fi Use,Restaurant Spending,Retail Shop Spending
40,C,1,English,Male,Pleasant Hill,US,Contra Costa,Good,Fair,Fair,Fair,,,Good,Good,Good,,Good,,,Private Car,,Curb Drop,No,,No,Business,Good,Good,Good,Good,,,,Good,,Good,Yes,No,,0 Trips,67.5,65.87421863,No,27.15532045,11.76880425
615,B,1,English,Female,Spokane,US,,Good,,Good,Fair,,,Fair,Fair,,Fair,,Fair,Good,Rental Car Center,Good,,Yes,No,No,Business,Fair,Fair,Fair,Fair,,Fair,Good,Good,,Good,No,,,3+ Trips,59.09090909,73.82118574,,21.19585566,0
475,B,1,English,Female,San Mateo,US,San Mateo,Good,Fair,Fair,Very Good,,,Good,Very Good,Fair,,Fair,,Good,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Fair,Good,Good,,,,Very Good,,Good,Yes,No,,3+ Trips,70.45454545,83.15206036,No,0.755109114,45.44640431
1066,B,1,English,Female,Clovis,US,,Fair,Fair,,Good,,,,Good,,Good,,,,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Fair,Fair,,,,,Fair,Good,No,,,1 Trip,75,54.22521924,,42.84656353,51.51490714
86,C,1,English,Male,San Francisco,US,San Francisco,Fair,Good,Fair,Fair,Fair,,Good,Good,,,,,,Private Car,,Curb Drop,Yes,No,No,Vacation,Good,Good,Good,Fair,,,,,Fair,Good,No,,,1 Trip,63.88888889,67.07848404,No,0,18.19541687
733,B,1,English,Male,East Strasborg,US,,Fair,,Fair,,,,,Very Good,,,,,,Shared Ride Van,Poor,,No,,No,Vacation,Very Good,Very Good,Poor,Poor,,,,,Fair,Good,No,,,0 Trips,70.83333333,49.15238225,No,14.91413101,32.73592566
617,B,1,English,Male,San Francisco,US,San Francisco,Good,Good,Very Good,Fair,,,Good,Good,Good,Very Good,,,Fair,BART,Good,,No,,No,Vacation,Very Good,Very Good,Good,Good,,Good,,,Fair,Good,Yes,No,,3+ Trips,79.16666667,77.76703958,No,26.51539411,46.36902833
273,B,1,English,Male,Aurora,US,,Fair,Fair,,Good,,,Poor,Good,Fair,Fair,,Fair,,Rental Car Center,Good,,No,,No,Business,Good,Good,Good,Fair,Fair,Fair,Fair,,Fair,Good,No,,,3+ Trips,59.09090909,55.99010723,No,28.09617625,0
1398,B,1,English,Male,Seattle,US,,Good,,,Good,,,Fair,Good,,Good,,Good,Good,Rental Car Center,Good,,Yes,No,No,Vacation,Good,Very Good,Good,Good,,Good,Good,,Fair,Good,No,,,0 Trips,75,65.36717199,No,14.79272174,40.12597486
1013,B,1,English,Male,Daly City,US,San Mateo,Fair,Fair,,Fair,,,Fair,Fair,,,,,,Private Car,,Curb Drop,Yes,Yes,No,Vacation,Very Good,Very Good,Fair,Fair,,,,Fair,Fair,Good,No,,,0 Trips,64.28571429,42.55956204,No,0,13.99545104
306,C,1,English,Male,Reese,US,,Good,,,Good,,,Fair,Good,,,,,,Private Car,,Curb Drop,No,,No,Wedding/Funeral,Good,Good,Fair,Fair,,,,Fair,Fair,Good,No,,,0 Trips,70.83333333,51.38912567,No,0,43.98843079
90,B,1,English,Male,Menlo Park,US,Santa Clara,Fair,Good,Fair,Fair,,,Poor,Good,Good,,,,,Private Car,,Airport Long Term Parking,Yes,No,No,Vacation,Very Good,Fair,Good,Good,,,,Fair,Fair,Good,No,,,3+ Trips,61.11111111,73.71485911,No,15.63043009,51.57407317
923,B,1,English,Female,Westland,US,,Good,Fair,Fair,,,,,,,,Good,Fair,Fair,BART,Good,,No,,Yes,Visiting Friends and Relatives,Fair,Very Good,Good,Good,Fair,,,Fair,Fair,Good,Yes,No,,2 Trips,63.88888889,39.80673609,Yes,21.98461246,24.95079094
1227,C,1,English,Female,Madison,US,,Fair,Fair,Fair,,,,,Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Good,Fair,Fair,Fair,,,,Good,Fair,Good,No,,,3+ Trips,57.14285714,56.95197911,No,26.0780735,36.56737619
410,B,1,English,Female,Houston,US,,Fair,Fair,Fair,,,,,Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Good,Fair,Fair,Fair,,,,Good,Fair,Good,No,,,3+ Trips,57.14285714,62.14311611,No,0,38.96132134
616,B,1,English,Female,San Diego,US,,Good,Poor,,Good,,,Good,Good,,,,,Good,Taxi,Very Good,,No,,Yes,Business,Fair,Fair,Fair,Fair,,,,Very Good,Fair,Good,Yes,No,,3+ Trips,66.66666667,59.67472188,No,36.34569576,12.37988155
644,B,1,English,Male,San Francisco,US,San Francisco,Good,Very Good,Poor,Good,,,Good,Good,,,,,,Private Car,,Curb Drop,Yes,No,,Vacation,Good,Fair,Good,Fair,,,,,Good,Good,No,,,1 Trip,68.75,64.10587808,No,0,42.28319056
271,B,1,English,Female,Aurora,US,,Fair,,,Very Good,Fair,,Fair,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Fair,Good,Very Good,Fair,,,,,Good,Good,No,,,2 Trips,64.28571429,65.17118373,No,12.18258405,16.62697072
913,C,1,English,Female,San Francisco,US,San Francisco,Good,,Good,Good,,,Good,Good,Good,Fair,,Fair,,Private Car,,Curb Drop,No,,No,Business,Very Good,Very Good,Fair,Good,,,,,Good,Good,No,,,3+ Trips,75,80.17587599,No,27.96804646,0
190,B,1,English,Female,South San Francisco,US,San Mateo,Good,Good,Fair,Good,,Fair,Good,Fair,Good,,,,,Private Car,,Curb Drop,No,,Yes,Business,Very Good,Very Good,Good,Good,,,,,Good,Good,Yes,No,,3+ Trips,72.5,82.4241677,No,15.24006025,0
292,B,1,English,Male,Daly City,US,San Mateo,Good,Good,Fair,Fair,Fair,Fair,Fair,Good,Good,Good,,,,Private Car,,Curb Drop,Yes,No,No,Wedding/Funeral,Good,Good,Good,Good,,,,,Good,Good,Yes,No,,2 Trips,64.58333333,70.06938683,No,13.11225008,26.98714072
1112,B,1,English,Male,Los Altos,US,Santa Clara,Good,Very Good,Good,Good,Very Good,Good,Fair,Good,Poor,,,,Very Good,Private Car,,Off-Airport Parking,No,,No,Business,Very Good,Good,Very Good,Good,,,,,Good,Good,No,,,3+ Trips,77.08333333,98.31980646,No,45.80204703,34.35309298
904,C,1,English,Male,Minneapolis,US,,Good,Fair,Poor,Good,,,Fair,Good,,,,,,Private Car,,Curb Drop,No,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Good,Very Good,,,,,Good,Good,No,,,2 Trips,68.75,84.03351159,No,0,19.0136128
613,B,1,English,Male,Patina,India,,Fair,Fair,,Good,Good,,Very Good,Very Good,,,,,,Connecting flight,,,,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Good,Good,No,,,0 Trips,81.25,93.06361478,No,4.241163197,19.16296797
272,B,1,English,Female,Littleton,US,,Good,Fair,,Good,Fair,Fair,,Fair,Poor,,,,,Private Car,,Curb Drop,No,,No,Vacation,Good,Very Good,Fair,Very Poor,,,,,Good,Good,No,,,2 Trips,61.11111111,39.5171247,No,21.93111997,24.77574783
662,B,1,English,Female,Martinez,US,Contra Costa,Good,,,,,,Very Good,Very Good,,,,,Fair,Private Car,,Curb Drop,No,,No,Vacation,Good,Very Good,Fair,Poor,,,,,Good,Good,No,,,2 Trips,83.33333333,46.15673268,No,17.93276562,7.566956633
1232,C,1,English,Female,Minnrspolid,US,,Fair,Fair,,,,,,Good,,,,,,Charter Service,Very Good,,No,,Yes,Business,Very Good,Very Good,Poor,Poor,,,,,Good,Good,No,,,3+ Trips,79.16666667,48.2333833,Yes,41.99359031,21.28323743
415,B,1,English,Male,Seattle,US,,Fair,Fair,,,,,,Good,,,,,,Charter Service,Very Good,,No,,Yes,Business,Very Good,Very Good,Poor,Poor,,,,,Good,Good,No,,,3+ Trips,79.16666667,47.56145257,No,30.35493446,0
178,B,1,English,Female,Talahassee,US,,Very Good,Good,Good,Very Good,Fair,,Very Good,Very Good,Fair,Fair,Fair,,Fair,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,Fair,Fair,,,Good,Good,No,,,3+ Trips,76.92307692,74.61408026,No,31.57932942,42.35895485
179,B,1,English,Female,Talahassee,US,,Very Good,Good,Good,Very Good,Fair,,Very Good,Very Good,Fair,Fair,Fair,,Fair,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,Fair,Fair,,,Good,Good,No,,,3+ Trips,76.92307692,63.32272348,No,77.75859332,37.79758367
655,C,1,English,Female,Warsaw,Poland,,Good,,,Good,Good,,,Good,,Fair,,,Fair,BART,Good,,No,,No,Vacation,Very Good,Fair,Fair,Fair,,Good,,,Good,Good,No,,,3+ Trips,69.44444444,59.10452157,No,19.55734618,27.52087494
1392,B,1,English,Male,Seattle,US,,Good,Fair,,Very Good,,,,Very Good,,,,,,Taxi,Very Good,,No,,No,Vacation,Good,Very Good,Fair,Fair,,Good,,,Good,Good,No,,,1 Trip,85.71428571,75.36126227,No,9.888879483,55.72605
191,B,1,English,Male,Aurora,US,,Fair,Good,Fair,,,,Fair,,,,Fair,,,Taxi,Good,,No,,No,Vacation,Very Good,Very Good,Good,Fair,,,Good,,Good,Good,No,,,2 Trips,68.75,62.50402292,No,14.69018793,33.25393313
627,C,1,English,Female,Indianpolis,US,,Very Poor,,Poor,Poor,,Good,,Poor,,,,,,Connecting flight,,,,,No,Vacation,Poor,Fair,Good,Fair,,,,Fair,Good,Good,No,,,0 Trips,32.14285714,56.15158244,No,8.91664812,38.23812841
921,B,1,English,Male,Daly City,US,San Mateo,Good,Good,,Good,,,Good,Good,,Good,,,Fair,Private Car,,Curb Drop,No,,No,Vacation,Good,Very Good,Fair,Good,,,,Fair,Good,Good,No,,,3+ Trips,75,47.82754413,No,0,20.74429355
89,B,1,English,Male,Aurora,US,,Good,Fair,Poor,Good,Fair,,,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Good,Good,,,,Fair,Good,Good,No,,,2 Trips,68.75,65.30792018,No,0,73.52474273
290,B,1,English,Female,San Francisco,US,San Francisco,Very Good,Good,Fair,Fair,Fair,Fair,Good,Good,,,,,Good,Private Car,,Curb Drop,No,,Yes,Moving,Good,Fair,Very Good,Good,,,,Fair,Good,Good,No,,,3+ Trips,65.90909091,76.94085231,No,0,0
472,B,1,English,Female,Phoenix,US,,Good,Good,Good,Fair,Fair,Fair,Fair,Good,Fair,Fair,,Fair,Fair,Shared Ride Van,Good,,No,,No,Business,Fair,Good,Good,Good,Fair,Fair,Fair,Fair,Good,Good,No,,,0 Trips,60,51.72962981,No,19.05635034,28.1548247
625,C,1,English,Male,San Francisco,US,San Francisco,Fair,Fair,Good,Fair,,,Fair,Fair,,Fair,,Fair,Fair,Taxi,Good,,No,,Yes,Vacation,Very Good,Very Good,Fair,Fair,,,,Good,Good,Good,No,,,3+ Trips,62.5,41.15400457,No,61.72323291,46.19965096
288,B,1,English,Male,San Francisco,US,San Francisco,Good,Fair,Fair,Good,,,,Good,,,,,Good,Taxi,Good,,No,,No,Visiting Friends and Relatives,Good,Good,Good,Good,,,,Good,Good,Good,Yes,No,,1 Trip,69.44444444,76.86473946,No,5.343106586,3.644556998
910,C,1,English,Male,San Francisco,US,San Francisco,Good,Fair,Fair,Good,,,,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,,,Good,Good,,,,Good,Good,Good,No,,,1 Trip,65,78.75163182,Yes,27.80569372,5.034002282
287,B,1,English,Male,San Francisco,US,San Francisco,Good,Good,Good,Fair,,,Good,Good,Good,,,,Fair,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Fair,Good,Good,,,,Good,Good,Good,Yes,No,,2 Trips,67.5,53.49846191,No,31.96679339,65.35665276
938,B,1,English,Female,Seattle,US,,Fair,Fair,Fair,Fair,,,,Poor,,,,,Good,Connecting flight,,,,,Yes,Business,Fair,Poor,Good,Good,,,,Good,Good,Good,Yes,No,,2 Trips,46.875,87.05881176,No,55.01153258,19.00692588
1218,C,1,English,Female,Butte,US,,Fair,,Fair,Fair,,,,Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Very Good,,Good,Good,,,,Good,Good,Good,No,,,2 Trips,62.5,62.87164689,No,19.61879428,17.24948877
293,B,1,English,Male,San Jose,US,Santa Clara,Good,,Good,Good,,,Good,Good,Good,,,,,Taxi,Very Good,,No,,No,Vacation,Fair,Fair,Good,Good,,,,Good,Good,Good,No,,,2 Trips,72.22222222,67.46841974,No,42.5039971,38.04885902
1070,C,1,English,Male,St. Paul,US,,Very Good,Very Good,Good,Good,,,,Good,,,,,Fair,Taxi,Good,,No,,No,Business,Good,Good,Good,Very Good,,,,Good,Good,Good,No,,,3+ Trips,77.77777778,62.08008697,No,27.62725548,0
1076,C,1,English,Male,Minneapolis,US,,Good,Very Good,Fair,Very Good,Good,Good,,Good,,,,,Fair,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Good,Very Good,,,,Good,Good,Good,No,,,2 Trips,80,75.15397683,No,8.096809791,9.443994984
1385,B,1,English,Male,Seattle,US,,Good,Very Good,Good,Good,,,,Very Good,,,,,Good,BART,Very Good,,Yes,No,No,Vacation,Good,Very Good,Good,Good,,Good,,Good,Good,Good,Yes,No,,2 Trips,86.11111111,58.89468867,No,27.23107803,51.85455549
107,C,1,English,Male,Oakland,US,Alameda,Good,Good,Good,Good,,,,Good,,Good,,,Fair,BART,Good,,No,,No,Business,Good,Good,Good,Good,,Good,,Good,Good,Good,Yes,No,,2 Trips,72.5,68.1002091,No,13.99632655,27.49496241
1222,C,1,English,Female,San Francisco,US,San Francisco,Poor,Good,Fair,Poor,,,,Very Good,,,,,Fair,Connecting flight,,,,,No,Business,Fair,Fair,Fair,,,,Fair,Good,Good,Good,No,,,3+ Trips,53.125,74.18965678,No,16.43820457,3.212320972
180,B,1,English,Male,West Palm Beach,US,,Fair,Fair,Fair,Good,,,Fair,Good,,Good,,Good,,Rental Car Center,Good,,No,,No,Visiting Friends and Relatives,,,Good,Good,,Good,Good,Good,Good,Good,No,,,1 Trip,63.88888889,64.51036407,No,6.048329625,58.93293719
618,B,1,English,Male,Camberra,Australia,,Good,Good,Fair,Good,,,Good,Good,,Good,,Fair,,Rental Car Center,Good,,No,,No,Vacation,Very Good,Good,Good,Fair,,Very Good,Very Good,Good,Good,Good,No,,,0 Trips,72.72727273,63.64076632,No,12.71896445,28.69338612
630,C,1,English,Female,Denver,US,,Fair,Good,Fair,Good,Good,Good,Good,,Good,,Fair,,Fair,Rental Car Center,Good,,No,,No,Business,Very Good,Good,Good,Good,,Good,Good,Very Good,Good,Good,No,,,3+ Trips,69.23076923,82.07787639,No,28.78999141,22.671613
34,C,1,English,Male,North Augusta,US,,Very Good,Very Good,,Good,Very Good,Very Good,Fair,Fair,,,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Good,Very Good,Very Good,Very Good,,,,,Very Good,Good,No,,,0 Trips,82.5,100,No,9.343995518,52.33083875
197,B,1,English,Male,Vancouver,Canada,,Very Good,Very Good,Fair,Very Good,,,,Very Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Good,No,,,1 Trip,92.85714286,100,No,6.388959351,37.19946112
308,C,1,English,Male,Los Altos,US,Santa Clara,Good,Good,Good,Fair,,,Good,Poor,,,,,Good,Private Car,,Curb Drop,No,,No,Conference/Convention,Very Good,Very Good,Good,Good,,,,Good,Very Good,Good,Yes,No,,3+ Trips,72.22222222,88.2856237,No,30.9803984,31.12542356
912,C,1,English,Male,Bloomington,US,,Fair,Fair,Fair,Fair,,,Fair,Good,,,,,,BART,Poor,,,,Yes,Visiting Friends and Relatives,Good,Very Good,Good,Very Good,,,,Good,Very Good,Good,No,,,3+ Trips,58.33333333,73.28739361,,33.34252926,30.53755049
1110,B,1,English,Male,Edwardville,US,,Very Good,,Good,,,,,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Good,Very Good,Good,Very Good,,,,Good,Very Good,Good,No,,,3+ Trips,85,95.68299736,No,45.63924856,23.89661651
1242,C,1,English,Male,Shanghai,China,,Good,Good,Very Good,Very Good,Good,,,Very Good,,,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Very Good,Very Good,Good,No,,,3+ Trips,88.88888889,87.50610317,No,26.76902432,25.58968112
37,C,1,English,Male,Atlanta,US,,Good,Good,,Good,,,Very Good,Very Good,,Very Good,,Very Good,Good,Rental Car Center,Very Good,,,,No,Business,Very Good,Very Good,Very Good,Very Good,,Very Good,Very Good,Very Good,Very Good,Good,No,,,2 Trips,90.90909091,86.81486807,No,36.32928098,28.4856918
1229,C,1,English,Male,Minneapolis,US,,Poor,Good,,Fair,,,Poor,Good,,Very Good,,Very Good,,Rental Car Center,Very Good,,Yes,No,Yes,Business,Very Good,Very Good,Poor,Poor,,Very Good,,Poor,Very Poor,Good,No,,,3+ Trips,75,38.96315051,No,18.71561525,16.77641532
412,B,1,English,Male,Houston,US,,Poor,Good,,Fair,,,Poor,Good,,Very Good,,Very Good,,Rental Car Center,Very Good,,Yes,No,Yes,Business,Very Good,Very Good,Poor,Poor,,Very Good,,Poor,Very Poor,Good,No,,,3+ Trips,75,37.56962372,No,10.7848098,30.53701491
731,B,1,English,Female,San Francisco,US,San Francisco,Very Good,Very Good,Very Good,Good,,,,Good,,Good,,,Good,BART,Good,,No,,No,Vacation,Poor,Poor,Fair,Fair,,Poor,,Fair,Poor,Good,No,,,2 Trips,72.5,27.77872424,No,19.18319818,31.33715595
213,C,1,English,Female,Las Vegas,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.989496672,0
1060,B,1,English,Male,Philadelphia,US,,Very Good,Very Good,,,,,,Poor,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,,,,,,,,,No,,,0 Trips,85,,,0.829972443,40.47767153
187,B,1,English,Female,San Francisco,US,San Francisco,Poor,Poor,Poor,Poor,,,,Poor,,,,,,Taxi,Very Poor,,No,,No,Business,Fair,Fair,Fair,Fair,,Fair,,Fair,,Very Poor,No,,,1 Trip,28.125,56.69135395,No,9.557341845,3.288390529
188,B,1,English,Male,San Francisco,US,San Francisco,Good,Good,Fair,Good,,,,Good,,,,,,Taxi,Poor,,No,,No,Business,Very Good,Very Good,Fair,Fair,,,,Fair,Fair,Very Poor,Yes,No,,1 Trip,71.875,48.45334368,No,27.65923851,28.22595062
172,B,1,English,Female,Concord,US,Contra Costa,Very Good,,,,,,Fair,Fair,,,,,,Private Car,,Curb Drop,No,,No,Business,Very Good,Very Good,,,,,,,,Very Good,Yes,No,,3+ Trips,80,,No,35.03467953,2.691233504
739,C,1,English,Male,Santa Cruz,US,,Good,Good,,Good,,,,Good,,,,,,Private Car,,Curb Drop,Yes,Yes,No,Vacation,Very Good,Very Good,,,,,,,,Very Good,No,,,2 Trips,83.33333333,,No,15.05974511,33.6271536
645,B,1,English,Female,San Francisco,US,San Francisco,Fair,,,Fair,,,,Fair,,,,,,Private Car,,Curb Drop,Yes,Yes,No,Vacation,Very Good,Very Good,,,,,,,,Very Good,No,,,3+ Trips,70,,,9.518936772,52.75900878
216,C,1,English,Male,Las Vegas,US,,Very Good,Very Good,Good,Very Good,,,Good,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Good,Good,Good,,,,,,,Very Good,No,,,0 Trips,84.375,83.99330122,No,27.36865876,12.78688425
1113,B,1,English,Female,San Francisco,US,San Francisco,Very Good,,,Very Good,,,,Very Good,,,,,,Limousine,Very Good,,No,,No,Vacation,Very Good,Very Good,Very Good,,,,,,,Very Good,No,,,1 Trip,100,100,,8.69679639,48.81405712
728,B,1,English,Male,Burlington,US,,Fair,,,Good,,,Poor,Fair,,,,,,Private Car,,Curb Drop,No,,Yes,Vacation,Fair,Good,Fair,Fair,,,,,,Very Good,No,,,0 Trips,54.16666667,66.85459348,No,26.28861716,54.10982956
270,B,1,English,Female,Denver,US,,Fair,Fair,,Fair,,,,Fair,,,,,,Connecting flight,,,,,No,Military,Good,Good,Fair,Fair,,,,,,Very Good,No,,,0 Trips,58.33333333,44.59095875,No,10.67676578,21.33264704
177,B,1,English,Female,,United Kingdom,,Fair,,Poor,,,,,Good,,,,,Fair,Shared Ride Van,Very Good,,No,,No,Vacation,Fair,Fair,Fair,Fair,,,,,,Very Good,,No,,0 Trips,57.14285714,68.92262371,Yes,10.15689452,62.37435201
937,B,1,English,Male,San Rafael,US,Marin,Very Good,,,,,,,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,1 Trip,93.75,36.972979,No,33.62659421,45.27571496
1395,B,1,English,Female,Anchorage,US,,Fair,,,,,,,Fair,,,,,,Connecting flight,,,,,No,Vacation,Fair,Fair,Fair,Fair,,,,,,Very Good,No,,,1 Trip,50,60.60577076,No,0.810424798,51.67820896
936,B,1,English,Female,St College,US,,Fair,Fair,,Fair,,,,Good,,,,,,Private Car,,Curb Drop,No,,No,School,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,2 Trips,70.83333333,41.60445519,,0,11.23961886
296,C,1,English,Male,Cincinati,US,,Good,,,,,,,Good,,Very Good,,,,BART,Very Good,,Yes,Yes,No,School,Fair,Fair,Fair,Fair,,,,,,Very Good,No,,,2 Trips,75,55.96461346,No,0,26.07107187
175,B,1,English,Female,Reno,US,,Good,,Fair,,,,Good,Good,,,,,Fair,Limousine,Very Good,,Yes,No,No,Business,Good,Good,Fair,Fair,,,,,,Very Good,Yes,No,,2 Trips,71.875,79.11888272,No,7.234902107,0
112,C,1,English,Female,Cordamadera,US,Marin,Good,Good,Good,Good,,,Good,Very Good,,,,,Good,Private Car,,Curb Drop,Yes,Yes,No,Business,Fair,Fair,Fair,Fair,,,,,,Very Good,No,,,3+ Trips,72.22222222,40.50663558,Yes,24.41572919,17.49501146
810,C,1,English,Male,Las Vegas,US,,Fair,Fair,,Good,Good,,Fair,Fair,,,,,,Private Car,,Curb Drop,No,,No,School,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,1 Trip,68.75,57.97714384,No,9.383602326,0
1018,B,1,English,Female,San Jose,US,Santa Clara,Good,Fair,Good,Good,,,Good,Good,,,,,,Private Car,,Curb Drop,No,,No,Business,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,3+ Trips,78.125,63.74035011,No,54.17886364,10.03060261
1014,B,1,English,Male,Santa Cruz,US,,Good,,Fair,,,,Fair,,,,,,,,,,,,,Business,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,3+ Trips,75,37.93267015,No,57.76024968,0
917,B,1,English,Female,Welling,US,,Fair,,,Good,,,,Good,,,,,,Connecting flight,,,,,No,Visiting Friends and Relatives,Good,Good,Fair,Fair,,,,,,Very Good,No,,,1 Trip,70,62.846983,No,12.61823453,15.85195713
1115,B,1,English,Female,St Louis,US,,Fair,Fair,,Fair,,,,Good,Good,,,,,Connecting flight,,,,,No,Conference/Convention,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,1 Trip,71.42857143,57.7413806,No,18.40741988,1.010679604
920,B,1,English,Female,San Francisco,US,San Francisco,Good,Good,,Good,,,,Good,,,,,,Private Car,,Curb Drop,No,,No,School,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,1 Trip,83.33333333,36.83062519,No,0.644848392,6.365190421
315,C,1,English,Male,Como,US,,Very Good,Very Good,,,,,,Very Good,,,,,,BART,Very Good,,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,2 Trips,100,46.72817809,,0,45.63843664
214,C,1,English,Female,South San Francisco,US,San Mateo,Fair,,,Fair,,,Fair,Fair,,,,,,Private Car,,Curb Drop,No,,No,Business,Very Good,Very Good,Fair,Fair,,,,,,Very Good,No,,,2 Trips,66.66666667,51.14494841,No,33.5108903,30.74655467
746,C,1,English,Female,San Francisco,US,San Francisco,Fair,Poor,Poor,Fair,,,Poor,Good,,Fair,,,,BART,Fair,,No,,No,Vacation,Fair,Fair,Good,Fair,,,,,,Very Good,Yes,No,,3+ Trips,45,63.04147683,No,6.872575135,26.86317321
299,C,1,English,Female,San Francisco,US,San Francisco,Good,Good,,,,,,,,,,,,BART,Very Good,,No,,No,Visiting Friends and Relatives,Fair,Fair,Good,Good,,,,,,Very Good,No,,,3+ Trips,70,82.33447248,No,0,28.18200812
1010,C,1,English,Female,Charleston,US,,Good,Very Good,,Very Good,,,,Very Good,,,,,,Hotel Shuttle,Very Good,,No,,No,School,Very Good,Very Good,Good,Good,,,,,,Very Good,No,,,0 Trips,96.42857143,72.53569774,No,0,42.1867693
1059,B,1,English,Female,Lewes,US,,Fair,,,,,Good,,Very Good,,,,,,Shared Ride Van,Very Good,,No,,No,Vacation,Very Good,Very Good,Good,Good,,,,,,Very Good,No,,,0 Trips,87.5,83.78887226,No,27.1216599,46.89389786
198,B,1,English,Female,Mendicino,US,Other,Very Good,,Fair,Very Good,,,,Very Good,,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Good,Good,Good,,,,,,Very Good,No,,,0 Trips,83.33333333,89.64701573,No,0,24.2919745
725,B,1,English,Female,Corvalis,US,,Good,Very Good,,Very Good,,,,Very Good,,,,,,Taxi,Very Good,,No,,No,Vacation,Good,Good,Good,Good,,,,,,Very Good,No,,,0 Trips,89.28571429,85.31295848,No,17.88725072,6.72953293
732,B,1,English,Female,Ashbury Park,US,,Good,,Good,Very Good,,,,Good,,,,,,Shared Ride Van,Fair,,No,,No,Visiting Friends and Relatives,Good,Fair,Good,Good,,,,,,Very Good,No,,,1 Trip,71.42857143,85.27208912,No,40.72576408,8.847384866
1214,C,1,English,Male,New York City,US,,Very Good,,,,,,,,,,,,Very Good,Connecting flight,,,,,Yes,Business,Very Good,,Good,Good,,,,,,Very Good,No,,,1 Trip,100,84.78115572,No,2.64947679,34.15317735
1215,C,1,English,Male,New York City,US,,Very Good,,,,,,,,,,,,Very Good,Connecting flight,,,,,Yes,Business,Very Good,,Good,Good,,,,,,Very Good,No,,,1 Trip,100,81.4048424,No,56.94302196,41.70204005
919,B,1,English,Male,Berkeley,US,Alameda,Good,,,Good,,,,Good,,,,,,Private Car,,Domestic Hourly,No,,No,Vacation,Good,Good,Good,Good,,,,,,Very Good,No,,,1 Trip,75,78.09367949,No,21.18981217,26.0985695
289,B,1,English,Male,Ottawa,Canada,,Very Good,Good,,,,,Good,Good,,Very Good,,Good,Very Good,Rental Car Center,Good,,Yes,Yes,No,Vacation,Very Good,Very Good,Good,Good,,,,,,Very Good,No,,,2 Trips,87.5,61.12538184,No,29.52933429,46.54174144
1399,B,1,English,Female,Seattle,US,,Fair,,Fair,Good,,,,,,,,,,BART,Poor,,No,,Yes,Visiting Friends and Relatives,Fair,Good,Good,Good,,,,,,Very Good,Yes,No,,3+ Trips,54.16666667,61.35380902,No,25.02085539,60.15416902
